gene,snp
RP11-595B24.1,rs4808957
AC091043.1,rs4808957
RNU6ATAC20P,rs4808957
GATA6-AS1,rs4808957
RP11-627G18.2,rs4808957
RNU6-702P,rs4808957
RP11-627G18.1,rs4808957
RP11-627G18.4,rs4808957
SNORA81,rs4808959
ABHD3,rs4808959
MIB1,rs4808959
RP11-595B24.2,rs4808959
GATA6,rs4808959
AC091038.1,rs4808959
RN7SL233P,rs4808959
MIR1-2,rs4808959
RP11-268I9.1,rs4808959
RP11-268I9.3,rs4808959
RNU6-1038P,rs4808959
RP11-268I9.4,rs4808959
RNA5SP451,rs4808959
RP11-595B24.1,rs4808959
AC091043.1,rs4808959
RNU6ATAC20P,rs4808959
GATA6-AS1,rs4808959
RP11-627G18.2,rs4808959
RNU6-702P,rs4808959
RP11-627G18.1,rs4808959
RP11-627G18.4,rs4808959
SNORA81,rs4808960
ABHD3,rs4808960
MIB1,rs4808960
RP11-595B24.2,rs4808960
GATA6,rs4808960
AC091038.1,rs4808960
RN7SL233P,rs4808960
MIR1-2,rs4808960
RP11-268I9.1,rs4808960
RP11-268I9.3,rs4808960
RNU6-1038P,rs4808960
RP11-268I9.4,rs4808960
RNA5SP451,rs4808960
RP11-595B24.1,rs4808960
AC091043.1,rs4808960
RNU6ATAC20P,rs4808960
GATA6-AS1,rs4808960
RP11-627G18.2,rs4808960
RNU6-702P,rs4808960
RP11-627G18.1,rs4808960
RP11-627G18.4,rs4808960
TUBA3C,rs4808965
RP11-408E5.4,rs4808965
LINC00418,rs4808965
GXYLT1P1,rs4808965
CYP4F34P,rs4808965
SNX18P26,rs4808965
LINC00328-2P,rs4808965
ANKRD20A9P,rs4808965
RHOT1P3,rs4808965
RP11-38M15.11,rs4808965
RNU6-55P,rs4808965
RNU6-76P,rs4808965
SNX19P2,rs4808965
LINC00408,rs4808965
RP11-442J17.3,rs4808965
PHF2P2,rs4808965
LINC00442,rs4808965
USP24P1,rs4808965
GTF2IP3,rs4808965
RP11-301J16.7,rs4808965
RNA5SP24,rs4808965
CENPIP1,rs4808965
RNU6-52P,rs4808965
RP11-408E5.6,rs4808965
SMPD4P2,rs4808965
PSPC1P1,rs4808965
RP11-408E5.5,rs4808965
TUBA3C,rs4808967
RP11-408E5.4,rs4808967
LINC00418,rs4808967
GXYLT1P1,rs4808967
CYP4F34P,rs4808967
SNX18P26,rs4808967
LINC00328-2P,rs4808967
ANKRD20A9P,rs4808967
RHOT1P3,rs4808967
RP11-38M15.11,rs4808967
RNU6-55P,rs4808967
RNU6-76P,rs4808967
SNX19P2,rs4808967
LINC00408,rs4808967
RP11-442J17.3,rs4808967
PHF2P2,rs4808967
LINC00442,rs4808967
USP24P1,rs4808967
GTF2IP3,rs4808967
RP11-301J16.7,rs4808967
RNA5SP24,rs4808967
CENPIP1,rs4808967
RNU6-52P,rs4808967
RP11-408E5.6,rs4808967
SMPD4P2,rs4808967
PSPC1P1,rs4808967
RP11-408E5.5,rs4808967
THBS1,rs4810311
FSIP1,rs4810311
RP11-624L4.1,rs4810311
RP11-462P6.1,rs4810311
RP11-624L4.2,rs4810311
RP11-27M9.1,rs4810311
CTD-2033D15.1,rs4810311
RP11-37C7.3,rs4810311
RNU2-52P,rs4810312
RP1-1J6.2,rs4810312
RP3-511B24.6,rs4810312
RP3-511B24.5,rs4810312
RPL23AP81,rs4810312
RN7SL615P,rs4810312
RP3-450M14.1,rs4810312
RP4-620E11.5,rs4810312
TOP1,rs4810312
PLCG1,rs4810312
ZHX3,rs4810312
LPIN3,rs4810312
EMILIN3,rs4810312
CHD6,rs4810312
PLK1S1,rs481069
RP4-777D9.2,rs481069
ZNF877P,rs481069
RP11-227D2.3,rs481069
RN7SKP140,rs481069
RP5-984P4.1,rs481069
GSTM3P1,rs481069
NKX2-2-AS1,rs481069
RP5-984P4.4,rs481069
XRN2,rs481069
NKX2-4,rs481069
NKX2-2,rs481069
THBS1,rs4812488
FSIP1,rs4812488
RP11-624L4.1,rs4812488
RP11-462P6.1,rs4812488
RP11-624L4.2,rs4812488
RP11-27M9.1,rs4812488
CTD-2033D15.1,rs4812488
RP11-37C7.3,rs4812488
RNU2-52P,rs4812490
RP1-1J6.2,rs4812490
RP3-511B24.6,rs4812490
RP3-511B24.5,rs4812490
RPL23AP81,rs4812490
RN7SL615P,rs4812490
RP3-450M14.1,rs4812490
RP4-620E11.5,rs4812490
TOP1,rs4812490
PLCG1,rs4812490
ZHX3,rs4812490
LPIN3,rs4812490
EMILIN3,rs4812490
CHD6,rs4812490
THBS1,rs4812491
FSIP1,rs4812491
RP11-624L4.1,rs4812491
RP11-462P6.1,rs4812491
RP11-624L4.2,rs4812491
RP11-27M9.1,rs4812491
CTD-2033D15.1,rs4812491
RP11-37C7.3,rs4812491
THBS1,rs4812492
FSIP1,rs4812492
RP11-624L4.1,rs4812492
RP11-462P6.1,rs4812492
RP11-624L4.2,rs4812492
RP11-27M9.1,rs4812492
CTD-2033D15.1,rs4812492
RP11-37C7.3,rs4812492
THBS1,rs4812493
FSIP1,rs4812493
RP11-624L4.1,rs4812493
RP11-462P6.1,rs4812493
RP11-624L4.2,rs4812493
RP11-27M9.1,rs4812493
CTD-2033D15.1,rs4812493
RP11-37C7.3,rs4812493
THBS1,rs4812494
FSIP1,rs4812494
RP11-624L4.1,rs4812494
RP11-462P6.1,rs4812494
RP11-624L4.2,rs4812494
RP11-27M9.1,rs4812494
CTD-2033D15.1,rs4812494
RP11-37C7.3,rs4812494
IGHD5OR15-5B,rs483436
IGHD4OR15-4B,rs483436
IGHD3OR15-3B,rs483436
IGHD2OR15-2B,rs483436
IGHD1OR15-1B,rs483436
OR11J5P,rs483436
KIAA0125P2,rs483436
RP11-810K23.6,rs483436
RP11-854K16.2,rs483436
RN7SL400P,rs483436
RP11-854K16.3,rs483436
BMS1P16,rs483436
MIR5007,rs483462
AP000946.2,rs483621
NDUFV2,rs4841132
ANKRD12,rs4841132
TWSG1,rs4841132
RP11-21J18.1,rs4841132
RP11-143J12.3,rs4841132
RP11-143J12.2,rs4841132
RP11-888D10.4,rs4841132
IFT88,rs484268
IL17D,rs484268
N6AMT2,rs484268
XPO4,rs484268
AL161772.1,rs484268
AL512652.1,rs484268
RANP8,rs484268
RPSAP54,rs484268
IFT88,rs484399
IL17D,rs484399
N6AMT2,rs484399
XPO4,rs484399
AL161772.1,rs484399
AL512652.1,rs484399
RANP8,rs484399
RPSAP54,rs484399
FABP5P4,rs4847221
GPC5-AS2,rs4847221
GPC5-IT1,rs4847221
MIR548AS,rs4847221
GPC5-AS1,rs4847221
GPC5,rs4847221
IFT88,rs486139
IL17D,rs486139
N6AMT2,rs486139
XPO4,rs486139
AL161772.1,rs486139
AL512652.1,rs486139
RANP8,rs486139
RPSAP54,rs486139
IFT88,rs486246
IL17D,rs486246
N6AMT2,rs486246
XPO4,rs486246
AL161772.1,rs486246
AL512652.1,rs486246
RANP8,rs486246
RPSAP54,rs486246
IGHD5OR15-5B,rs488507
IGHD4OR15-4B,rs488507
IGHD3OR15-3B,rs488507
IGHD2OR15-2B,rs488507
IGHD1OR15-1B,rs488507
OR11J5P,rs488507
KIAA0125P2,rs488507
RP11-810K23.6,rs488507
RP11-854K16.2,rs488507
RN7SL400P,rs488507
RP11-854K16.3,rs488507
BMS1P16,rs488507
NPC1,rs488922
ANKRD29,rs488922
LAMA3,rs488922
RPS10P27,rs488922
RPL23AP77,rs488922
AC010754.1,rs488922
NPC1,rs489022
ANKRD29,rs489022
LAMA3,rs489022
RPS10P27,rs489022
RPL23AP77,rs489022
AC010754.1,rs489022
IFT88,rs490757
IL17D,rs490757
N6AMT2,rs490757
XPO4,rs490757
AL161772.1,rs490757
AL512652.1,rs490757
RANP8,rs490757
RPSAP54,rs490757
MYO16-AS2,rs491285
MYO16-AS1,rs491285
LINC00370,rs491285
LINC01067,rs491285
LINC00399,rs491285
MYO16,rs491285
AC007948.1,rs4915853
RP11-453M23.1,rs4915853
RP11-775G23.1,rs4915853
AP000946.2,rs492365
TMEM241,rs492399
RIOK3,rs492399
C18orf8,rs492399
NPC1,rs492399
RP11-17J14.2,rs492399
SECISBP2L,rs492602
AC012379.1,rs492602
RP11-138E16.1,rs492602
KRT8P24,rs492602
CEP152,rs492602
SHC4,rs492602
EID1,rs492602
MIR5007,rs4926670
MIR5007,rs4927205
MIR5007,rs4927206
RP11-158H5.7,rs4942486
ZNF271,rs4942486
RP11-322E11.1,rs4942486
RP11-322E11.5,rs4942486
ZSCAN30,rs4942486
ZNF24,rs4942486
ZNF396,rs4942486
RP11-322E11.6,rs4942486
IGHD5OR15-5B,rs494315
IGHD4OR15-4B,rs494315
IGHD3OR15-3B,rs494315
IGHD2OR15-2B,rs494315
IGHD1OR15-1B,rs494315
OR11J5P,rs494315
KIAA0125P2,rs494315
RP11-810K23.6,rs494315
RP11-854K16.2,rs494315
RN7SL400P,rs494315
RP11-854K16.3,rs494315
BMS1P16,rs494315
IGHD5OR15-5B,rs494465
IGHD4OR15-4B,rs494465
IGHD3OR15-3B,rs494465
IGHD2OR15-2B,rs494465
IGHD1OR15-1B,rs494465
OR11J5P,rs494465
KIAA0125P2,rs494465
RP11-810K23.6,rs494465
RP11-854K16.2,rs494465
RN7SL400P,rs494465
RP11-854K16.3,rs494465
BMS1P16,rs494465
RNF165,rs4952683
LOXHD1,rs4952683
RNF165,rs4952688
LOXHD1,rs4952688
ENOX1-AS2,rs4953023
ENOX1-AS1,rs4953023
ENOX1,rs4953023
IGHD5OR15-5B,rs496100
IGHD4OR15-4B,rs496100
IGHD3OR15-3B,rs496100
IGHD2OR15-2B,rs496100
IGHD1OR15-1B,rs496100
OR11J5P,rs496100
KIAA0125P2,rs496100
RP11-810K23.6,rs496100
RP11-854K16.2,rs496100
RN7SL400P,rs496100
RP11-854K16.3,rs496100
BMS1P16,rs496100
LCN1P1,rs4962104
ABO,rs4962104
RP11-430N14.4,rs4962104
LCN1P2,rs4962104
RP11-244N20.7,rs4962104
SNORD24,rs4962104
SNORD36B,rs4962104
SNORD36A,rs4962104
SNORD36C,rs4962104
RALGDS,rs4962104
GBGT1,rs4962104
OBP2B,rs4962104
RPL7A,rs4962104
SURF2,rs4962104
LCN1P1,rs4962153
ABO,rs4962153
RP11-430N14.4,rs4962153
LCN1P2,rs4962153
RP11-244N20.7,rs4962153
SNORD24,rs4962153
SNORD36B,rs4962153
SNORD36A,rs4962153
SNORD36C,rs4962153
LL09NC01-254D11.1,rs4962153
DBH-AS1,rs4962153
OBP2B,rs4962153
SURF6,rs4962153
MED22,rs4962153
RPL7A,rs4962153
SURF1,rs4962153
SURF2,rs4962153
SURF4,rs4962153
C9orf96,rs4962153
REXO4,rs4962153
ADAMTS13,rs4962153
CACFD1,rs4962153
SLC2A6,rs4962153
TMEM8C,rs4962153
ADAMTSL2,rs4962153
FAM163B,rs4962153
DBH,rs4962153
MYO16-AS2,rs4970729
MYO16-AS1,rs4970729
LINC00370,rs4970729
LINC01067,rs4970729
LINC00399,rs4970729
MYO16,rs4970729
MYO16-AS2,rs4970751
MYO16-AS1,rs4970751
LINC00370,rs4970751
LINC01067,rs4970751
LINC00399,rs4970751
MYO16,rs4970751
MYO16-AS2,rs4970752
MYO16-AS1,rs4970752
LINC00370,rs4970752
LINC01067,rs4970752
LINC00399,rs4970752
MYO16,rs4970752
MYO16-AS2,rs4970759
MYO16-AS1,rs4970759
LINC00370,rs4970759
LINC01067,rs4970759
LINC00399,rs4970759
MYO16,rs4970759
MYO16-AS2,rs4970760
MYO16-AS1,rs4970760
LINC00370,rs4970760
LINC01067,rs4970760
LINC00399,rs4970760
MYO16,rs4970760
MYO16-AS2,rs4970761
MYO16-AS1,rs4970761
LINC00370,rs4970761
LINC01067,rs4970761
LINC00399,rs4970761
MYO16,rs4970761
MYO16-AS2,rs4970764
MYO16-AS1,rs4970764
LINC00370,rs4970764
LINC01067,rs4970764
LINC00399,rs4970764
MYO16,rs4970764
MYO16-AS2,rs4970766
MYO16-AS1,rs4970766
LINC00370,rs4970766
LINC01067,rs4970766
LINC00399,rs4970766
MYO16,rs4970766
MYO16-AS2,rs4970767
MYO16-AS1,rs4970767
LINC00370,rs4970767
LINC01067,rs4970767
LINC00399,rs4970767
MYO16,rs4970767
MYO16-AS2,rs4970824
MYO16,rs4970824
MYO16-AS2,rs4970829
MYO16-AS1,rs4970829
LINC00370,rs4970829
MYO16,rs4970829
MYO16-AS2,rs4970833
MYO16-AS1,rs4970833
LINC00370,rs4970833
MYO16,rs4970833
MYO16-AS2,rs4970834
MYO16-AS1,rs4970834
LINC00370,rs4970834
MYO16,rs4970834
MYO16-AS2,rs4970843
MYO16-AS1,rs4970843
LINC00370,rs4970843
LINC01067,rs4970843
LINC00399,rs4970843
MYO16,rs4970843
TMEM241,rs4971538
RIOK3,rs4971538
C18orf8,rs4971538
NPC1,rs4971538
ANKRD29,rs4971538
LAMA3,rs4971538
RPS10P27,rs4971538
RPL23AP77,rs4971538
IFT88,rs499560
IL17D,rs499560
N6AMT2,rs499560
XPO4,rs499560
AL161772.1,rs499560
AL512652.1,rs499560
RANP8,rs499560
RPSAP54,rs499560
IGHD5OR15-5B,rs499757
IGHD4OR15-4B,rs499757
IGHD3OR15-3B,rs499757
IGHD2OR15-2B,rs499757
IGHD1OR15-1B,rs499757
OR11J5P,rs499757
KIAA0125P2,rs499757
RP11-810K23.6,rs499757
RP11-854K16.2,rs499757
RN7SL400P,rs499757
RP11-854K16.3,rs499757
BMS1P16,rs499757
SNORD39,rs5008148
IFNE,rs5008148
MIR31HG,rs5008148
MIR31,rs5008148
RP11-344A7.1,rs5008148
KHSRPP1,rs5008148
RN7SL151P,rs5008148
IGHD5OR15-5B,rs501863
IGHD4OR15-4B,rs501863
IGHD3OR15-3B,rs501863
IGHD2OR15-2B,rs501863
IGHD1OR15-1B,rs501863
OR11J5P,rs501863
KIAA0125P2,rs501863
RP11-810K23.6,rs501863
RP11-854K16.2,rs501863
RN7SL400P,rs501863
RP11-854K16.3,rs501863
BMS1P16,rs501863
AP000946.2,rs502323
NPC1,rs503105
ANKRD29,rs503105
LAMA3,rs503105
RPS10P27,rs503105
RPL23AP77,rs503105
AC010754.1,rs503105
IFT88,rs503662
IL17D,rs503662
N6AMT2,rs503662
XPO4,rs503662
AL161772.1,rs503662
AL512652.1,rs503662
RANP8,rs503662
RPSAP54,rs503662
AP000946.2,rs504091
IFNA21,rs504616
IFNA4,rs504616
IFNA7,rs504616
IFNA10,rs504616
IFNA16,rs504616
IFNA17,rs504616
IFNA14,rs504616
IFNA5,rs504616
KLHL9,rs504616
IFNA6,rs504616
IFNA13,rs504616
IFNA2,rs504616
IFNA8,rs504616
IFNA1,rs504616
IFNE,rs504616
IFNWP15,rs504616
IFNWP9,rs504616
IFNWP18,rs504616
IFNWP5,rs504616
IFNA22P,rs504616
IFNA20P,rs504616
RP11-354P17.15,rs504616
IFNA11P,rs504616
IFNA12P,rs504616
IFNWP2,rs504616
IFNWP19,rs504616
MIR31HG,rs504616
MIR5007,rs505151
AP000946.2,rs505813
IFT88,rs506585
IL17D,rs506585
N6AMT2,rs506585
XPO4,rs506585
AL161772.1,rs506585
AL512652.1,rs506585
RANP8,rs506585
RPSAP54,rs506585
PLK1S1,rs507616
RP4-777D9.2,rs507616
ZNF877P,rs507616
RP11-227D2.3,rs507616
RN7SKP140,rs507616
RP5-984P4.1,rs507616
GSTM3P1,rs507616
NKX2-2-AS1,rs507616
RP5-984P4.4,rs507616
XRN2,rs507616
NKX2-4,rs507616
NKX2-2,rs507616
IGHD5OR15-5B,rs507627
IGHD4OR15-4B,rs507627
IGHD3OR15-3B,rs507627
IGHD2OR15-2B,rs507627
IGHD1OR15-1B,rs507627
OR11J5P,rs507627
KIAA0125P2,rs507627
RP11-810K23.6,rs507627
RP11-854K16.2,rs507627
RN7SL400P,rs507627
RP11-854K16.3,rs507627
BMS1P16,rs507627
IGHD5OR15-5B,rs512535
IGHD4OR15-4B,rs512535
IGHD3OR15-3B,rs512535
IGHD2OR15-2B,rs512535
IGHD1OR15-1B,rs512535
OR11J5P,rs512535
KIAA0125P2,rs512535
RP11-810K23.6,rs512535
RP11-854K16.2,rs512535
RN7SL400P,rs512535
RP11-854K16.3,rs512535
BMS1P16,rs512535
IGHD5OR15-5B,rs515135
IGHD4OR15-4B,rs515135
IGHD3OR15-3B,rs515135
IGHD2OR15-2B,rs515135
IGHD1OR15-1B,rs515135
OR11J5P,rs515135
KIAA0125P2,rs515135
RP11-810K23.6,rs515135
RP11-854K16.2,rs515135
RN7SL400P,rs515135
RP11-854K16.3,rs515135
BMS1P16,rs515135
RP11-109D20.1,rs5158
RP11-109D20.2,rs5158
CTD-2651B20.1,rs5158
RP11-519G16.2,rs5158
CTD-2651B20.7,rs5158
CTD-2651B20.6,rs5158
CTD-2651B20.2,rs5158
CTD-2651B20.3,rs5158
DUOX2,rs5158
DUOXA2,rs5158
DUOXA1,rs5158
DUOX1,rs5158
SHF,rs5158
SLC28A2,rs5158
SECISBP2L,rs516246
AC012379.1,rs516246
RP11-138E16.1,rs516246
KRT8P24,rs516246
CEP152,rs516246
SHC4,rs516246
EID1,rs516246
MYO16-AS2,rs518076
MYO16-AS1,rs518076
LINC00370,rs518076
LINC01067,rs518076
LINC00399,rs518076
MYO16,rs518076
AP000946.2,rs518280
LINC00330,rs519113
TMEM241,rs520354
RIOK3,rs520354
C18orf8,rs520354
NPC1,rs520354
ANKRD29,rs520354
LAMA3,rs520354
RPS10P27,rs520354
RPL23AP77,rs520354
IFT88,rs520861
IL17D,rs520861
N6AMT2,rs520861
XPO4,rs520861
AL161772.1,rs520861
AL512652.1,rs520861
RANP8,rs520861
RPSAP54,rs520861
IGHD5OR15-5B,rs521685
IGHD4OR15-4B,rs521685
IGHD3OR15-3B,rs521685
IGHD2OR15-2B,rs521685
IGHD1OR15-1B,rs521685
OR11J5P,rs521685
KIAA0125P2,rs521685
RP11-810K23.6,rs521685
RP11-854K16.2,rs521685
RN7SL400P,rs521685
RP11-854K16.3,rs521685
BMS1P16,rs521685
IGHD5OR15-5B,rs521755
IGHD4OR15-4B,rs521755
IGHD3OR15-3B,rs521755
IGHD2OR15-2B,rs521755
IGHD1OR15-1B,rs521755
OR11J5P,rs521755
KIAA0125P2,rs521755
RP11-810K23.6,rs521755
RP11-854K16.2,rs521755
RN7SL400P,rs521755
RP11-854K16.3,rs521755
BMS1P16,rs521755
IGHD5OR15-5B,rs522250
IGHD4OR15-4B,rs522250
IGHD3OR15-3B,rs522250
IGHD2OR15-2B,rs522250
IGHD1OR15-1B,rs522250
OR11J5P,rs522250
KIAA0125P2,rs522250
RP11-810K23.6,rs522250
RP11-854K16.2,rs522250
RN7SL400P,rs522250
RP11-854K16.3,rs522250
BMS1P16,rs522250
IGHD5OR15-5B,rs522661
IGHD4OR15-4B,rs522661
IGHD3OR15-3B,rs522661
IGHD2OR15-2B,rs522661
IGHD1OR15-1B,rs522661
OR11J5P,rs522661
KIAA0125P2,rs522661
RP11-810K23.6,rs522661
RP11-854K16.2,rs522661
RN7SL400P,rs522661
RP11-854K16.3,rs522661
BMS1P16,rs522661
IGHD5OR15-5B,rs522761
IGHD4OR15-4B,rs522761
IGHD3OR15-3B,rs522761
IGHD2OR15-2B,rs522761
IGHD1OR15-1B,rs522761
OR11J5P,rs522761
KIAA0125P2,rs522761
RP11-810K23.6,rs522761
RP11-854K16.2,rs522761
RN7SL400P,rs522761
RP11-854K16.3,rs522761
BMS1P16,rs522761
IGHD5OR15-5B,rs522822
IGHD4OR15-4B,rs522822
IGHD3OR15-3B,rs522822
IGHD2OR15-2B,rs522822
IGHD1OR15-1B,rs522822
OR11J5P,rs522822
KIAA0125P2,rs522822
RP11-810K23.6,rs522822
RP11-854K16.2,rs522822
RN7SL400P,rs522822
RP11-854K16.3,rs522822
BMS1P16,rs522822
AP000946.2,rs522963
IGHD5OR15-5B,rs527034
IGHD4OR15-4B,rs527034
IGHD3OR15-3B,rs527034
IGHD2OR15-2B,rs527034
IGHD1OR15-1B,rs527034
OR11J5P,rs527034
KIAA0125P2,rs527034
RP11-810K23.6,rs527034
RP11-854K16.2,rs527034
RN7SL400P,rs527034
RP11-854K16.3,rs527034
BMS1P16,rs527034
IGHD5OR15-5B,rs528113
IGHD4OR15-4B,rs528113
IGHD3OR15-3B,rs528113
IGHD2OR15-2B,rs528113
IGHD1OR15-1B,rs528113
OR11J5P,rs528113
KIAA0125P2,rs528113
RP11-810K23.6,rs528113
RP11-854K16.2,rs528113
RN7SL400P,rs528113
RP11-854K16.3,rs528113
BMS1P16,rs528113
IFT88,rs529396
IL17D,rs529396
N6AMT2,rs529396
XPO4,rs529396
AL161772.1,rs529396
AL512652.1,rs529396
RANP8,rs529396
RPSAP54,rs529396
IFT88,rs529697
IL17D,rs529697
N6AMT2,rs529697
XPO4,rs529697
AL161772.1,rs529697
AL512652.1,rs529697
RANP8,rs529697
RPSAP54,rs529697
IFT88,rs530474
IL17D,rs530474
N6AMT2,rs530474
XPO4,rs530474
AL161772.1,rs530474
AL512652.1,rs530474
RANP8,rs530474
RPSAP54,rs530474
AP000946.2,rs531380
IFT88,rs531593
IL17D,rs531593
N6AMT2,rs531593
XPO4,rs531593
AL161772.1,rs531593
AL512652.1,rs531593
RANP8,rs531593
RPSAP54,rs531593
NPC1,rs531819
ANKRD29,rs531819
LAMA3,rs531819
RPS10P27,rs531819
RPL23AP77,rs531819
AC010754.1,rs531819
IFT88,rs532225
IL17D,rs532225
N6AMT2,rs532225
XPO4,rs532225
AL161772.1,rs532225
AL512652.1,rs532225
RANP8,rs532225
RPSAP54,rs532225
AP000946.2,rs532300
AP000946.2,rs533211
MIR5007,rs533375
TMEM241,rs533617
RIOK3,rs533617
C18orf8,rs533617
NPC1,rs533617
ANKRD29,rs533617
LAMA3,rs533617
RPS10P27,rs533617
RPL23AP77,rs533617
IFT88,rs535713
IL17D,rs535713
N6AMT2,rs535713
XPO4,rs535713
AL161772.1,rs535713
AL512652.1,rs535713
RANP8,rs535713
RPSAP54,rs535713
IFT88,rs538528
IL17D,rs538528
N6AMT2,rs538528
XPO4,rs538528
AL161772.1,rs538528
AL512652.1,rs538528
RANP8,rs538528
RPSAP54,rs538528
IFT88,rs538862
IL17D,rs538862
N6AMT2,rs538862
XPO4,rs538862
AL161772.1,rs538862
AL512652.1,rs538862
RANP8,rs538862
RPSAP54,rs538862
AP000946.2,rs538928
PLK1S1,rs539845
RP4-777D9.2,rs539845
ZNF877P,rs539845
RP11-227D2.3,rs539845
RN7SKP140,rs539845
RP5-984P4.1,rs539845
GSTM3P1,rs539845
NKX2-2-AS1,rs539845
RP5-984P4.4,rs539845
XRN2,rs539845
NKX2-4,rs539845
NKX2-2,rs539845
IFT88,rs540439
IL17D,rs540439
N6AMT2,rs540439
XPO4,rs540439
AL161772.1,rs540439
AL512652.1,rs540439
RANP8,rs540439
RPSAP54,rs540439
MIR5007,rs540796
AP000946.2,rs540897
NPC1,rs541041
ANKRD29,rs541041
LAMA3,rs541041
RPS10P27,rs541041
RPL23AP77,rs541041
AC010754.1,rs541041
AP000946.2,rs541569
IFT88,rs544039
IL17D,rs544039
N6AMT2,rs544039
XPO4,rs544039
AL161772.1,rs544039
AL512652.1,rs544039
RANP8,rs544039
RPSAP54,rs544039
IGHD5OR15-5B,rs548145
IGHD4OR15-4B,rs548145
IGHD3OR15-3B,rs548145
IGHD2OR15-2B,rs548145
IGHD1OR15-1B,rs548145
OR11J5P,rs548145
KIAA0125P2,rs548145
RP11-810K23.6,rs548145
RP11-854K16.2,rs548145
RN7SL400P,rs548145
RP11-854K16.3,rs548145
BMS1P16,rs548145
AP000946.2,rs548506
AP000946.2,rs549959
TMEM241,rs550619
RIOK3,rs550619
C18orf8,rs550619
NPC1,rs550619
ANKRD29,rs550619
LAMA3,rs550619
RPS10P27,rs550619
RPL23AP77,rs550619
MYO16-AS2,rs552101
MYO16-AS1,rs552101
LINC00370,rs552101
LINC01067,rs552101
LINC00399,rs552101
MYO16,rs552101
IGHD5OR15-5B,rs553523
IGHD4OR15-4B,rs553523
IGHD3OR15-3B,rs553523
IGHD2OR15-2B,rs553523
IGHD1OR15-1B,rs553523
OR11J5P,rs553523
KIAA0125P2,rs553523
RP11-810K23.6,rs553523
RP11-854K16.2,rs553523
RN7SL400P,rs553523
RP11-854K16.3,rs553523
BMS1P16,rs553523
IGHD5OR15-5B,rs554414
IGHD4OR15-4B,rs554414
IGHD3OR15-3B,rs554414
IGHD2OR15-2B,rs554414
IGHD1OR15-1B,rs554414
OR11J5P,rs554414
KIAA0125P2,rs554414
RP11-810K23.6,rs554414
RP11-854K16.2,rs554414
RN7SL400P,rs554414
RP11-854K16.3,rs554414
BMS1P16,rs554414
IGHD5OR15-5B,rs556504
IGHD4OR15-4B,rs556504
IGHD3OR15-3B,rs556504
IGHD2OR15-2B,rs556504
IGHD1OR15-1B,rs556504
OR11J5P,rs556504
KIAA0125P2,rs556504
RP11-810K23.6,rs556504
RP11-854K16.2,rs556504
RN7SL400P,rs556504
RP11-854K16.3,rs556504
BMS1P16,rs556504
IGHD5OR15-5B,rs557316
IGHD4OR15-4B,rs557316
IGHD3OR15-3B,rs557316
IGHD2OR15-2B,rs557316
IGHD1OR15-1B,rs557316
OR11J5P,rs557316
KIAA0125P2,rs557316
RP11-810K23.6,rs557316
RP11-854K16.2,rs557316
RN7SL400P,rs557316
RP11-854K16.3,rs557316
BMS1P16,rs557316
MIR5007,rs557435
MYO16-AS2,rs55882046
MYO16-AS1,rs55882046
LINC00370,rs55882046
MYO16,rs55882046
IGHD5OR15-5B,rs559318
IGHD4OR15-4B,rs559318
IGHD3OR15-3B,rs559318
IGHD2OR15-2B,rs559318
IGHD1OR15-1B,rs559318
OR11J5P,rs559318
KIAA0125P2,rs559318
RP11-810K23.6,rs559318
RP11-854K16.2,rs559318
RN7SL400P,rs559318
RP11-854K16.3,rs559318
BMS1P16,rs559318
CRYL1,rs55938327
IFT88,rs55938327
IL17D,rs55938327
N6AMT2,rs55938327
MIR4499,rs55938327
SLC35E1P1,rs55938327
RNU2-7P,rs55938327
AL161772.1,rs55938327
AL512652.1,rs55938327
MYO16-AS2,rs55970404
MYO16-AS1,rs55970404
LINC00370,rs55970404
LINC01067,rs55970404
LINC00399,rs55970404
MYO16,rs55970404
AP000946.2,rs559967
IGHD5OR15-5B,rs560408
IGHD4OR15-4B,rs560408
IGHD3OR15-3B,rs560408
IGHD2OR15-2B,rs560408
IGHD1OR15-1B,rs560408
OR11J5P,rs560408
KIAA0125P2,rs560408
RP11-810K23.6,rs560408
RP11-854K16.2,rs560408
RN7SL400P,rs560408
RP11-854K16.3,rs560408
BMS1P16,rs560408
AP000946.2,rs560522
NPC1,rs56079819
ANKRD29,rs56079819
LAMA3,rs56079819
RPS10P27,rs56079819
RPL23AP77,rs56079819
AC010754.1,rs56079819
IFT88,rs560844
IL17D,rs560844
N6AMT2,rs560844
XPO4,rs560844
AL161772.1,rs560844
AL512652.1,rs560844
RANP8,rs560844
RPSAP54,rs560844
PLK1S1,rs56090741
RP4-777D9.2,rs56090741
ZNF877P,rs56090741
RP11-227D2.3,rs56090741
RN7SKP140,rs56090741
RP5-984P4.1,rs56090741
GSTM3P1,rs56090741
NKX2-2-AS1,rs56090741
RP5-984P4.4,rs56090741
XRN2,rs56090741
NKX2-4,rs56090741
NKX2-2,rs56090741
LINC00330,rs56131196
LINC00237,rs56142315
RPL24P2,rs56142315
PLK1S1,rs56142315
RNA5SP477,rs56142315
RP5-872K7.7,rs56142315
RP4-777D9.2,rs56142315
RPS15AP1,rs56142315
ZNF877P,rs56142315
XRN2,rs56142315
RP11-27G24.1,rs56156922
RP11-27G24.3,rs56156922
RAX,rs56156922
